Seconds,Speed (MPH),Steering Angle,Throttle Position,Engine RPM,Lateral Gs,Acceleration Gs
871.693395,34.936,1,15,1323,-0.02,-0.02
871.7099,34.942,1,15,1320,-0.02,-0.02
871.793395,34.977,1,15,1301,-0.02,-0.02
871.811702,34.985,1,15,1296,-0.02,-0.02
871.848016,35,0.9,15,1288,-0.02,-0.02
871.893395,35.028,0.8,15,1278,-0.02,-0.01
871.993395,35.091,0.6,15,1255,-0.02,-0.01
872.010733,35.102,0.6,15,1251,-0.02,-0.01
872.093395,35.153,0.4,14,1252,-0.02,-0.01
872.193395,35.216,0.2,14,1253,-0.02,-0.01
872.293395,35.278,-0.1,14,1255,-0.02,-0.01
872.312224,35.29,-0.1,14,1255,-0.02,-0.01
872.393395,35.341,-0.3,14,1256,-0.02,-0.01
872.493396,35.403,-0.5,14,1257,-0.02,-0.01
872.593396,35.466,-0.7,14,1259,-0.02,-0.01
872.693396,35.528,-0.9,14,1260,-0.02,-0.01
872.710924,35.539,-1,14,1260,-0.02,-0.01
872.793396,35.591,-1.2,14,1261,-0.02,-0.01
872.812823,35.603,-1.2,14,1261,-0.02,-0.01
872.848118,35.625,-1.2,14,1262,-0.01,-0.01
872.893396,35.678,-1.2,14,1262,-0.01,-0.01
872.993396,35.795,-1.2,14,1264,-0.01,-0.01
873.010507,35.815,-1.2,14,1264,-0.01,-0.01
873.093396,35.912,-1.2,14,1267,-0.01,-0.01
873.193396,36.029,-1.2,14,1272,0,-0.01
873.293396,36.146,-1.2,14,1276,0,-0.01
873.309685,36.165,-1.2,14,1276,0,-0.01
873.393396,36.263,-1.1,14,1280,0,-0.01
873.493396,36.381,-1.1,15,1284,0,-0.01
873.593396,36.498,-1.1,15,1288,0.01,-0.01
873.693396,36.615,-1.1,15,1292,0.01,-0.02
873.709855,36.634,-1.1,15,1293,0.01,-0.02
873.793396,36.732,-1.1,15,1296,0.01,-0.01
873.810095,36.751,-1.1,15,1297,0.01,-0.01
873.893396,36.849,-1.1,16,1300,0.01,-0.01
873.915732,36.875,-1.1,16,1301,0.01,-0.01
873.993396,36.963,-1.1,16,1304,0,-0.01
874.00898,36.981,-1.1,16,1305,0,-0.01
874.093396,37.077,-1.1,16,1309,0,-0.01
874.193396,37.19,-1.1,17,1313,0,-0.01
874.293396,37.304,-1.1,17,1318,0,0
874.310698,37.323,-1,17,1319,0,0
874.393396,37.417,-1,17,1323,0,0
874.493396,37.531,-1,17,1327,-0.01,0
874.593396,37.644,-1,17,1332,-0.01,0
874.693396,37.758,-1,17,1336,-0.01,0
874.710898,37.777,-1,17,1337,-0.01,0.01
874.793396,37.871,-1,17,1341,-0.01,0.01
874.809692,37.89,-1,17,1342,-0.01,0.01
874.893396,37.985,-1,17,1346,-0.01,0.01
874.993396,38.098,-1,17,1350,-0.01,0.01
875.012134,38.119,-1,17,1351,-0.01,0.01
875.01716,38.125,-1,17,1351,-0.01,0.01
875.093396,38.221,-1,17,1356,-0.01,0.01
875.193396,38.346,-1,16,1361,-0.01,0.01
875.293396,38.472,-1,16,1367,-0.01,0.01
875.393396,38.597,-1,16,1372,-0.01,0.01
875.493396,38.723,-1,16,1378,-0.01,0.01
875.593396,38.848,-1,16,1384,-0.01,0.01
875.693396,38.974,-1,16,1389,-0.01,0.01
875.708446,38.993,-1,16,1390,-0.01,0.01
875.793396,39.099,-1,16,1395,-0.01,0
875.811503,39.122,-1,16,1396,-0.01,0
875.893396,39.225,-0.8,16,1401,-0.01,0
875.930568,39.272,-0.8,16,1403,-0.01,0
875.993396,39.351,-0.7,16,1406,-0.01,0
876.008666,39.37,-0.6,16,1407,-0.01,0
876.012912,39.375,-0.6,16,1407,-0.01,0
876.093396,39.475,-0.5,15,1410,-0.01,-0.01
876.193396,39.6,-0.3,15,1413,-0.02,-0.01
876.293396,39.725,-0.1,14,1417,-0.02,-0.01
876.393396,39.849,0.1,14,1420,-0.02,-0.02
876.493396,39.974,0.3,13,1423,-0.02,-0.02
876.593396,40.099,0.5,13,1427,-0.02,-0.02
876.693397,40.224,0.7,12,1430,-0.02,-0.03
876.711055,40.246,0.7,12,1431,-0.02,-0.03
876.793397,40.348,0.9,12,1434,-0.02,-0.03
876.810725,40.37,0.9,12,1434,-0.02,-0.03
876.893397,40.473,0.8,12,1437,-0.02,-0.03
876.993397,40.598,0.6,11,1440,-0.02,-0.02
877.011254,40.62,0.6,11,1441,-0.02,-0.02
877.015319,40.625,0.6,11,1440,-0.02,-0.02
877.015631,40.625,0.6,11,1440,-0.02,-0.02
877.093397,40.723,0.5,11,1423,-0.02,-0.02
877.193397,40.848,0.3,11,1401,-0.02,-0.02
877.293397,40.973,0.2,12,1379,-0.02,-0.02
877.393397,41.098,0,12,1358,-0.02,-0.02
877.493397,41.223,-0.1,12,1336,-0.02,-0.02
877.593397,41.348,-0.3,13,1314,-0.02,-0.02
877.693397,41.473,-0.4,13,1292,-0.02,-0.02
877.71109,41.495,-0.4,13,1288,-0.02,-0.02
877.793397,41.598,-0.6,13,1270,-0.02,-0.01
877.811208,41.62,-0.6,13,1267,-0.01,-0.01
877.893397,41.723,-0.5,13,1249,-0.01,-0.01
877.993397,41.848,-0.3,14,1227,-0.01,-0.01
878.011232,41.87,-0.3,14,1223,-0.01,-0.01
878.015034,41.875,-0.3,14,1223,-0.01,-0.01
878.093397,41.973,-0.1,14,1223,-0.01,-0.01
878.131971,42.022,-0.1,14,1222,-0.01,-0.01
878.193397,42.099,0.1,14,1222,-0.01,-0.01
878.293397,42.224,0.2,14,1221,0,-0.01
878.393397,42.35,0.4,14,1221,0,-0.01
878.493397,42.475,0.6,14,1220,0,-0.01
878.593397,42.601,0.7,14,1220,0,-0.01
878.693397,42.726,0.9,13,1219,0.01,-0.01
878.710944,42.748,0.9,13,1219,0.01,-0.01
878.793397,42.852,1.1,13,1218,0.01,-0.01
878.810679,42.874,1.1,13,1218,0.01,-0.01
878.893397,42.977,1,13,1218,0,-0.01
878.993397,43.103,1,13,1217,0,-0.01
879.010732,43.125,0.9,13,1217,0,-0.01
879.011008,43.125,0.9,13,1217,0,-0.01
879.093397,43.279,0.9,13,1220,0,-0.01
879.131743,43.351,0.8,13,1222,0,-0.01
879.193397,43.466,0.8,13,1224,0,-0.01
879.293397,43.653,0.7,13,1229,0,-0.01
879.393397,43.84,0.6,13,1233,0,-0.02
879.493397,44.027,0.6,13,1237,0,-0.02
879.593397,44.214,0.5,13,1241,0,-0.02
879.693397,44.401,0.4,13,1245,0,-0.02
879.711518,44.435,0.4,13,1246,0,-0.02
879.793397,44.588,0.3,13,1249,-0.01,-0.02
879.811523,44.622,0.3,13,1250,-0.01,-0.02
879.893397,44.775,0.7,13,1253,-0.02,-0.02
879.993397,44.962,1.2,13,1257,-0.03,-0.02
880.01072,44.994,1.3,13,1258,-0.03,-0.02
880.013778,45,1.3,13,1258,-0.03,-0.02
880.093397,45.05,1.7,13,1260,-0.04,-0.02
880.193397,45.112,2.1,13,1263,-0.04,-0.02
880.293397,45.174,2.6,13,1265,-0.05,-0.02
880.393397,45.236,3.1,13,1268,-0.06,-0.02
880.493397,45.299,3.6,13,1270,-0.07,-0.02
880.593397,45.361,4.1,13,1273,-0.08,-0.02
880.693397,45.423,4.5,14,1275,-0.09,-0.02
880.707063,45.432,4.6,14,1275,-0.09,-0.02
880.793397,45.485,5,14,1278,-0.09,-0.02
880.809006,45.495,5.1,14,1278,-0.09,-0.02
880.893398,45.548,5.1,14,1280,-0.09,-0.02
880.993398,45.61,5.1,14,1283,-0.09,-0.02
881.010255,45.62,5.1,14,1283,-0.09,-0.02
881.017638,45.625,5.1,14,1283,-0.09,-0.02
881.093398,45.608,5.2,14,1283,-0.09,-0.02
881.193398,45.586,5.2,14,1283,-0.09,-0.02
881.293398,45.564,5.2,14,1283,-0.09,-0.02
881.393398,45.542,5.2,14,1283,-0.09,-0.02
881.493398,45.52,5.2,14,1283,-0.09,-0.02
881.593398,45.498,5.3,14,1283,-0.09,-0.02
881.693398,45.476,5.3,14,1283,-0.09,-0.02
881.710784,45.472,5.3,14,1283,-0.09,-0.02
881.793398,45.453,5.3,14,1283,-0.08,-0.02
881.811846,45.449,5.3,14,1283,-0.08,-0.02
881.893398,45.431,4.8,14,1283,-0.08,-0.02
881.993398,45.409,4.2,14,1283,-0.07,-0.01
882.010553,45.405,4,14,1283,-0.07,-0.01
882.093398,45.387,3.5,14,1283,-0.07,-0.01
882.193398,45.365,2.9,14,1283,-0.06,-0.01
882.201197,45.363,2.8,14,1283,-0.06,-0.01
882.293398,45.343,2.3,14,1282,-0.06,-0.01
882.393398,45.321,1.6,15,1282,-0.05,-0.01
882.493398,45.299,1,15,1282,-0.05,-0.01
882.593398,45.277,0.4,16,1282,-0.04,0
882.693398,45.254,-0.3,16,1282,-0.03,0
882.710224,45.251,-0.4,16,1282,-0.03,0
882.793398,45.232,-0.9,16,1281,-0.03,0
882.811039,45.228,-1,16,1281,-0.03,0
882.893398,45.21,-0.8,17,1281,-0.03,0
882.993398,45.188,-0.7,17,1281,-0.03,0
883.011029,45.184,-0.6,17,1281,-0.03,0
883.093398,45.166,-0.5,18,1280,-0.03,0
883.193398,45.144,-0.3,18,1279,-0.03,0
883.210943,45.14,-0.2,18,1279,-0.03,0
883.293398,45.122,-0.1,18,1278,-0.03,0
883.393398,45.1,0.1,18,1277,-0.03,0
883.493398,45.078,0.3,18,1276,-0.03,0
883.593398,45.055,0.5,18,1275,-0.03,0
883.693398,45.033,0.7,18,1273,-0.03,-0.01
883.711087,45.029,0.7,18,1273,-0.03,-0.01
883.793398,45.011,0.9,18,1272,-0.03,0
883.812011,45.007,0.9,18,1272,-0.03,0
883.844205,45,0.9,18,1272,-0.03,0
883.893398,44.971,0.9,18,1271,-0.03,0
883.993398,44.913,0.9,18,1270,-0.03,0
884.010869,44.903,0.9,18,1270,-0.03,0.01
884.093398,44.855,0.9,18,1267,-0.03,0.01
884.193398,44.797,0.9,18,1264,-0.03,0.01
884.211347,44.786,0.9,18,1263,-0.03,0.01
884.293398,44.738,0.9,17,1260,-0.03,0.02
884.393398,44.68,0.9,16,1257,-0.03,0.02
884.493398,44.622,0.9,14,1253,-0.04,0.02
884.593398,44.564,0.9,13,1250,-0.04,0.03
884.693398,44.506,0.9,12,1246,-0.04,0.03
884.710524,44.496,0.9,12,1246,-0.04,0.03
884.793398,44.447,0.9,10,1243,-0.03,0.03
884.811063,44.437,0.9,10,1242,-0.03,0.03
884.893398,44.389,0.8,9,1239,-0.03,0.02
884.91752,44.375,0.8,9,1238,-0.03,0.02
884.993398,44.28,0.7,8,1236,-0.03,0.02
885.013714,44.255,0.7,8,1235,-0.03,0.02
885.093399,44.155,0.6,7,1232,-0.02,0.02
885.193399,44.03,0.5,5,1227,-0.02,0.01
885.210776,44.008,0.5,5,1227,-0.02,0.01
885.293399,43.905,0.4,5,1223,-0.01,0.01
885.393399,43.78,0.3,5,1219,-0.01,0.01
885.493399,43.654,0.1,5,1215,-0.01,0
885.593399,43.529,0,5,1211,0,0
885.693399,43.404,-0.1,5,1206,0,0
885.71059,43.383,-0.1,5,1206,0,0
885.793399,43.279,-0.2,4,1202,0,-0.01
885.81077,43.257,-0.2,4,1201,0,-0.01
885.893399,43.154,-0.4,4,1198,0,-0.01
885.916535,43.125,-0.4,4,1197,0,-0.01
885.993399,43.037,-0.6,4,1194,0,-0.01
886.010656,43.018,-0.7,4,1193,0,-0.01
886.093399,42.924,-0.8,4,1191,-0.01,-0.01
886.193399,42.81,-1.1,4,1189,-0.01,-0.01
886.210672,42.79,-1.1,4,1189,-0.01,-0.01
886.293399,42.696,-1.3,4,1187,-0.01,-0.01
886.393399,42.582,-1.5,4,1185,-0.01,-0.02
886.493399,42.468,-1.8,5,1182,-0.02,-0.02
886.593399,42.354,-2,5,1180,-0.02,-0.02
886.693399,42.24,-2.2,5,1178,-0.02,-0.02
886.710965,42.22,-2.3,5,1178,-0.02,-0.02
886.793399,42.126,-2.5,5,1176,-0.02,-0.02
886.811114,42.106,-2.5,5,1175,-0.02,-0.02
886.893399,42.012,-2.5,5,1174,-0.02,-0.02
886.993399,41.898,-2.6,6,1171,-0.01,-0.02
887.010663,41.879,-2.6,6,1171,-0.01,-0.02
887.013757,41.875,-2.6,6,1171,-0.01,-0.02
887.093399,41.825,-2.6,6,1172,-0.01,-0.02
887.193399,41.763,-2.6,6,1174,-0.01,-0.02
887.210282,41.753,-2.6,6,1174,-0.01,-0.02
887.293399,41.701,-2.6,6,1176,-0.01,-0.02
887.393399,41.639,-2.7,6,1177,0,-0.02
887.493399,41.577,-2.7,6,1179,0,-0.02
887.593399,41.514,-2.7,6,1181,0,-0.02
887.693399,41.452,-2.8,6,1183,0.01,-0.02
887.71032,41.442,-2.8,6,1183,0.01,-0.02
887.793399,41.39,-2.8,5,1184,0.01,-0.02
887.810336,41.38,-2.8,5,1185,0.01,-0.02
887.893399,41.328,-3.1,5,1186,0.02,-0.03
887.993399,41.266,-3.4,5,1188,0.02,-0.03
888.012016,41.254,-3.5,5,1188,0.02,-0.03
888.018663,41.25,-3.5,5,1188,0.02,-0.03
888.093399,41.18,-3.8,5,1184,0.03,-0.03
888.193399,41.086,-4.1,5,1179,0.03,-0.03
888.212719,41.068,-4.2,5,1178,0.03,-0.03
888.293399,40.992,-4.4,5,1173,0.04,-0.03
888.393399,40.898,-4.8,4,1168,0.04,-0.04
888.493399,40.804,-5.1,4,1163,0.05,-0.04
888.593399,40.71,-5.5,3,1158,0.05,-0.04
888.693399,40.616,-5.8,3,1153,0.06,-0.04
888.710728,40.6,-5.9,3,1152,0.06,-0.04
888.793399,40.522,-6.1,2,1147,0.06,-0.04
888.810986,40.505,-6.2,2,1146,0.06,-0.04
888.893399,40.428,-6.1,2,1142,0.06,-0.04
888.993399,40.334,-6,1,1137,0.07,-0.05
889.010781,40.318,-6,1,1136,0.07,-0.05
889.093399,40.24,-5.9,1,1133,0.07,-0.05
889.193399,40.146,-5.8,0,1130,0.07,-0.05
889.21097,40.129,-5.8,0,1129,0.07,-0.05
889.2934,40.052,-5.7,0,1126,0.07,-0.05
889.348686,40,-5.6,0,1124,0.07,-0.05
889.3934,39.974,-5.6,0,1123,0.07,-0.05
889.4934,39.915,-5.4,1,1119,0.08,-0.05
889.5934,39.856,-5.3,1,1116,0.08,-0.05
889.6934,39.798,-5.2,1,1112,0.08,-0.05
889.711283,39.787,-5.2,1,1111,0.08,-0.05
889.7934,39.739,-5.1,1,1109,0.07,-0.05
889.81056,39.729,-5.1,1,1108,0.07,-0.05
889.8934,39.68,-4.8,1,1105,0.06,-0.05
889.9934,39.621,-4.4,2,1102,0.05,-0.05
890.01012,39.612,-4.3,2,1101,0.05,-0.05
890.0934,39.563,-4,2,1097,0.04,-0.05
890.1934,39.504,-3.6,2,1092,0.03,-0.05
890.211106,39.493,-3.5,2,1091,0.02,-0.05
890.2934,39.445,-3.2,3,1087,0.02,-0.05
890.3934,39.386,-2.8,3,1083,0,-0.05
890.412787,39.375,-2.7,3,1082,0,-0.05
890.4934,39.174,-2.4,4,1078,-0.01,-0.05
890.5934,38.924,-2,5,1073,-0.02,-0.05
890.6934,38.674,-1.6,5,1068,-0.03,-0.05
890.710865,38.63,-1.5,5,1067,-0.03,-0.05
890.7934,38.424,-1.2,6,1063,-0.03,-0.04
890.810782,38.38,-1.1,6,1063,-0.03,-0.04
890.8934,38.174,-1.4,7,1059,-0.02,-0.04
890.9934,37.924,-1.8,7,1054,-0.02,-0.04
891.010463,37.881,-1.9,8,1053,-0.02,-0.04
891.0934,37.674,-2.2,8,1074,-0.01,-0.03
891.1934,37.424,-2.6,9,1099,-0.01,-0.03
891.210994,37.38,-2.7,9,1104,-0.01,-0.03
891.2934,37.174,-3,9,1125,0,-0.03
891.3934,36.924,-3.4,9,1150,0,-0.02
891.413031,36.875,-3.4,9,1155,0.01,-0.02
891.4934,36.724,-3.8,9,1175,0.01,-0.02
891.5934,36.537,-4.2,9,1200,0.02,-0.02
891.6934,36.349,-4.5,9,1226,0.02,-0.01
891.710551,36.317,-4.6,10,1230,0.02,-0.01
891.7934,36.162,-4.9,10,1251,0.02,-0.01
891.810763,36.129,-5,10,1255,0.02,-0.01
891.8934,35.975,-4.5,10,1276,0.02,-0.01
891.9934,35.787,-3.9,10,1302,0.02,-0.01
892.010549,35.755,-3.8,10,1306,0.02,-0.01
892.0934,35.6,-3.3,10,1298,0.01,-0.01
892.1934,35.412,-2.7,10,1289,0.01,-0.01
892.207972,35.385,-2.6,10,1288,0.01,-0.01
892.2934,35.225,-2.1,10,1280,0.01,-0.01
892.3934,35.037,-1.5,10,1271,0.01,0
892.413294,35,-1.4,10,1269,0.01,0
892.4934,34.9,-0.9,10,1262,0,0
892.5934,34.775,-0.3,10,1252,0,0
892.6934,34.65,0.3,10,1243,0,0
892.710997,34.628,0.4,10,1242,0,0
892.7934,34.525,0.9,9,1234,-0.01,0
892.814269,34.499,1,9,1232,-0.01,0
892.8934,34.4,1.8,9,1225,-0.02,-0.01
892.9934,34.276,2.9,9,1216,-0.03,-0.01
893.010171,34.255,3.1,9,1214,-0.04,-0.01
893.0934,34.151,4,9,1211,-0.05,-0.01
893.1934,34.026,5,9,1207,-0.06,-0.01
893.287399,33.908,6,9,1203,-0.07,-0.01
893.2934,33.901,6.1,9,1203,-0.07,-0.01
893.393401,33.776,7.2,8,1199,-0.08,-0.02
893.414303,33.75,7.4,8,1199,-0.08,-0.02
893.493401,33.701,8.2,7,1196,-0.09,-0.02
893.593401,33.638,9.3,6,1192,-0.1,-0.02
893.693401,33.575,10.4,5,1188,-0.12,-0.02
893.708985,33.566,10.5,5,1187,-0.12,-0.02
893.793401,33.513,11.4,5,1184,-0.12,-0.03
893.81076,33.502,11.6,4,1184,-0.12,-0.03
893.893401,33.45,11.4,4,1180,-0.12,-0.03
893.993401,33.388,11.1,3,1177,-0.12,-0.03
894.009103,33.378,11.1,3,1176,-0.12,-0.03
894.093401,33.325,10.9,2,1172,-0.12,-0.03
894.193401,33.263,10.6,1,1168,-0.12,-0.03
894.293401,33.2,10.4,0,1163,-0.12,-0.03
894.31407,33.187,10.3,0,1162,-0.12,-0.03
894.393401,33.138,10.1,0,1159,-0.12,-0.03
894.413489,33.125,10.1,0,1158,-0.12,-0.03
894.493401,33.025,9.9,0,1154,-0.12,-0.03
894.593401,32.9,9.6,0,1150,-0.12,-0.04
894.693401,32.775,9.4,0,1145,-0.12,-0.04
894.710511,32.754,9.3,0,1144,-0.12,-0.04
894.793401,32.65,9.1,0,1141,-0.11,-0.04
894.809418,32.63,9.1,0,1140,-0.11,-0.04
894.893401,32.525,6.8,0,1136,-0.11,-0.04
894.993401,32.4,4.1,0,1132,-0.11,-0.04
895.010462,32.379,3.6,0,1131,-0.11,-0.04
895.093401,32.275,1.3,0,1128,-0.1,-0.04
895.193401,32.15,-1.4,0,1125,-0.1,-0.04
895.293401,32.025,-4.1,0,1121,-0.1,-0.04
895.393401,31.9,-6.9,0,1118,-0.09,-0.04
895.413251,31.875,-7.4,0,1117,-0.09,-0.04
895.493401,31.725,-9.6,0,1114,-0.09,-0.04
895.593401,31.537,-12.3,1,1111,-0.09,-0.05
895.693401,31.35,-15.1,1,1107,-0.08,-0.05
895.793401,31.162,-17.8,1,1104,-0.08,-0.05
895.810983,31.129,-18.3,1,1103,-0.08,-0.05
895.893401,30.974,-18.4,1,1100,-0.08,-0.05
895.993401,30.787,-18.5,1,1097,-0.07,-0.05
896.009433,30.757,-18.6,1,1096,-0.07,-0.05
896.093401,30.599,-18.7,1,1105,-0.07,-0.05
896.193401,30.412,-18.8,1,1117,-0.07,-0.05
896.293401,30.224,-18.9,1,1128,-0.06,-0.05
896.393401,30.037,-19.1,1,1139,-0.06,-0.05
896.412929,30,-19.1,1,1141,-0.06,-0.05
896.493401,29.849,-19.2,1,1151,-0.06,-0.05
896.593401,29.661,-19.3,1,1162,-0.05,-0.05
896.693401,29.473,-19.4,1,1173,-0.05,-0.06
896.793401,29.285,-19.6,1,1184,-0.05,-0.06
896.810313,29.253,-19.6,1,1186,-0.05,-0.06
896.893401,29.097,-17.7,1,1196,-0.04,-0.06
896.993401,28.909,-15.4,1,1207,-0.04,-0.06
897.011707,28.874,-15,1,1209,-0.04,-0.06
897.093401,28.721,-13.1,1,1204,-0.04,-0.06
897.193401,28.533,-10.9,1,1198,-0.03,-0.06
897.293401,28.345,-8.6,1,1192,-0.03,-0.06
897.393401,28.157,-6.3,1,1185,-0.03,-0.06
897.410365,28.125,-5.9,1,1184,-0.03,-0.06
897.493401,28.022,-4,1,1179,-0.02,-0.06
897.593402,27.897,-1.7,1,1173,-0.02,-0.06
897.693402,27.772,0.5,1,1167,-0.02,-0.06
897.7125,27.748,1,1,1166,-0.02,-0.06
897.793402,27.648,2.8,1,1161,-0.02,-0.07
897.810214,27.627,3.2,1,1160,-0.02,-0.07
897.893402,27.523,3.6,1,1154,-0.02,-0.07
897.993402,27.398,4.2,1,1148,-0.03,-0.07
898.012747,27.374,4.3,1,1147,-0.03,-0.07
898.093402,27.274,4.7,1,1139,-0.03,-0.08
898.193402,27.149,5.3,2,1129,-0.04,-0.08
898.293402,27.025,5.8,2,1119,-0.04,-0.08
898.393402,26.9,6.3,2,1108,-0.04,-0.08
898.413411,26.875,6.5,2,1106,-0.05,-0.08
898.493402,26.625,6.9,2,1098,-0.05,-0.09
898.593402,26.313,7.4,2,1088,-0.05,-0.09
898.693402,26,8,2,1078,-0.06,-0.09
898.710478,25.947,8.1,2,1076,-0.06,-0.09
898.793402,25.687,8.5,2,1068,-0.06,-0.09
898.810256,25.635,8.6,2,1066,-0.06,-0.09
898.893402,25.375,8.3,2,1058,-0.06,-0.09
898.993402,25.062,7.9,2,1048,-0.06,-0.09
899.069513,24.825,7.6,2,1040,-0.06,-0.09
899.093402,24.75,7.5,2,1042,-0.05,-0.09
899.193402,24.437,7.1,2,1049,-0.05,-0.08
899.293402,24.125,6.7,2,1056,-0.05,-0.08
899.393402,23.812,6.3,2,1064,-0.05,-0.08
899.41338,23.75,6.2,2,1065,-0.05,-0.08
899.493402,23.45,5.9,2,1071,-0.05,-0.08
899.593402,23.075,5.5,2,1078,-0.05,-0.08
899.693402,22.699,5.2,2,1086,-0.05,-0.07
899.793402,22.324,4.8,2,1093,-0.05,-0.07
899.809907,22.262,4.7,2,1094,-0.05,-0.07
899.893402,21.949,4.6,2,1100,-0.05,-0.07
899.993402,21.574,4.4,2,1108,-0.05,-0.07
900.093402,21.199,4.2,2,1115,-0.05,-0.07
900.109139,21.14,4.2,2,1116,-0.05,-0.07
900.193402,20.824,4,2,1118,-0.05,-0.07
900.293402,20.449,3.9,2,1120,-0.04,-0.06
900.393402,20.073,3.7,2,1122,-0.04,-0.06
900.412957,20,3.7,2,1122,-0.04,-0.06
900.493402,19.648,3.5,2,1124,-0.04,-0.06
900.593402,19.21,3.4,2,1126,-0.04,-0.06
900.693402,18.773,3.2,3,1128,-0.04,-0.06
900.793402,18.335,3,3,1130,-0.04,-0.05
900.810703,18.26,3,3,1131,-0.04,-0.05
900.893402,17.898,3,3,1132,-0.04,-0.05
900.993402,17.46,3,3,1135,-0.04,-0.05
901.093402,17.023,3.1,3,1137,-0.04,-0.05
901.110511,16.948,3.1,3,1137,-0.04,-0.05
901.193402,16.585,3.1,3,1115,-0.04,-0.05
901.293402,16.147,3.1,3,1088,-0.04,-0.04
901.393402,15.71,3.1,3,1061,-0.04,-0.04
901.412783,15.625,3.1,3,1056,-0.04,-0.04
901.493402,15.272,3.1,3,1034,-0.03,-0.04
901.593402,14.833,3.2,3,1007,-0.03,-0.04
901.693402,14.395,3.2,3,980,-0.03,-0.04
901.793403,13.956,3.2,3,953,-0.03,-0.04
901.811949,13.875,3.2,3,948,-0.03,-0.04
901.893403,13.518,3.2,3,926,-0.03,-0.03
901.993403,13.08,3.2,3,900,-0.03,-0.03
902.093403,12.641,3.1,3,873,-0.03,-0.03
902.110843,12.565,3.1,3,868,-0.03,-0.03
902.193403,12.203,3.1,3,860,-0.03,-0.03
902.293403,11.764,3.1,3,850,-0.03,-0.03
902.393403,11.326,3.1,3,839,-0.03,-0.02
902.410711,11.25,3.1,3,838,-0.03,-0.02
902.493403,10.889,3.1,3,829,-0.03,-0.02
902.593403,10.453,3,3,819,-0.03,-0.02
902.693403,10.016,3,3,809,-0.02,-0.02
902.793403,9.58,3,3,799,-0.02,-0.02
902.811284,9.501,3,3,797,-0.02,-0.02
902.893403,9.143,2.8,3,789,-0.02,-0.02
902.993403,8.706,2.5,3,779,-0.02,-0.01
903.093403,8.27,2.2,3,769,-0.02,-0.01
903.108433,8.204,2.1,3,767,-0.02,-0.01
903.193403,7.833,1.9,4,772,-0.02,-0.01
903.293403,7.397,1.6,4,778,-0.02,-0.01
903.393403,6.96,1.3,4,784,-0.02,-0.01
903.412975,6.875,1.2,4,785,-0.02,-0.01
903.493403,6.774,1,4,790,-0.02,0
903.593403,6.649,0.7,4,796,-0.02,0
903.693403,6.524,0.4,4,802,-0.02,0
903.793403,6.399,0.1,4,808,-0.01,0
903.814695,6.372,0,4,809,-0.01,0
903.893403,6.273,0,4,814,-0.01,0
903.993403,6.148,-0.1,4,820,-0.01,0.01
904.093403,6.023,-0.1,4,826,-0.01,0.01
904.110566,6.001,-0.1,4,827,-0.01,0.01
904.193403,5.898,-0.1,4,838,-0.01,0.01
904.293403,5.772,-0.1,4,850,-0.01,0.01
904.393403,5.647,-0.2,4,863,-0.01,0.01
904.403319,5.635,-0.2,4,864,-0.01,0.01
904.410972,5.625,-0.2,4,865,-0.01,0.01
904.493403,5.697,-0.2,6,876,-0.01,0.01
904.593403,5.784,-0.2,8,888,-0.01,0.02
904.693403,5.871,-0.3,11,901,-0.01,0.02
904.709997,5.885,-0.3,11,903,-0.01,0.02
904.793403,5.957,-0.3,13,914,-0.01,0.03
904.810486,5.972,-0.3,13,916,-0.01,0.03
904.893403,6.044,-0.3,15,926,-0.01,0.04
904.993403,6.131,-0.4,17,939,-0.01,0.05
905.093403,6.218,-0.4,20,952,-0.01,0.06
905.110477,6.233,-0.4,20,954,-0.01,0.06
905.193403,6.305,-0.5,22,962,-0.01,0.06
905.293403,6.392,-0.5,24,972,-0.01,0.07
905.393403,6.479,-0.5,27,981,-0.01,0.08
905.411765,6.495,-0.5,27,983,-0.01,0.09
905.493403,6.566,-0.6,25,991,-0.01,0.09
905.593403,6.653,-0.6,22,1000,-0.01,0.1
905.693403,6.74,-0.7,19,1010,-0.01,0.11
905.793403,6.827,-0.7,17,1020,-0.01,0.12
905.806258,6.838,-0.7,16,1021,-0.01,0.12
905.812463,6.843,-0.7,16,1021,-0.01,0.12
905.848884,6.875,-0.8,15,1025,-0.01,0.12
905.893403,6.819,-0.8,14,1029,-0.01,0.12
905.993404,6.694,-1,11,1039,-0.01,0.12
906.093404,6.569,-1.1,9,1048,-0.01,0.11
906.110746,6.548,-1.2,8,1050,-0.01,0.11
906.193404,6.444,-1.3,6,1029,-0.01,0.11
906.293404,6.319,-1.5,3,1003,-0.01,0.11
906.393404,6.194,-1.6,0,978,-0.01,0.11
906.411371,6.172,-1.7,0,973,-0.01,0.1
906.493404,6.069,-1.8,0,952,-0.01,0.1
906.593404,5.944,-1.9,0,926,-0.01,0.1
906.693404,5.819,-2.1,0,901,-0.01,0.1
906.793404,5.694,-2.3,1,875,-0.01,0.09
906.813116,5.67,-2.3,1,870,-0.01,0.09
906.848926,5.625,-2.3,1,861,-0.01,0.09
906.893404,5.458,-2.3,1,850,-0.01,0.09
906.993404,5.082,-2.4,1,824,-0.01,0.09
907.093404,4.707,-2.4,1,799,-0.01,0.08
907.111114,4.64,-2.4,1,794,-0.01,0.08
907.193404,4.331,-2.4,1,786,-0.01,0.08
